Etunimi;Lukumäärä;;;
Mero;6;;;
Mesfin;6;;;
Metehan;6;;;
Mhd;6;;;
Micheal;6;;;
Michelangelo;6;;;
Mihael;6;;;
Miika-Juhani;6;;;
Miikku;6;;;
Mika-Antero;6;;;
Mikko-Heikki;6;;;
Mikko-Markus;6;;;
Miko-Markus;6;;;
Miko-Petteri;6;;;
Mikos;6;;;
Minos;6;;;
Mira;6;;;
Miraç;6;;;
Mirek;6;;;
Mirnes;6;;;
Misko;6;;;
Mladen;6;;;
Moataz;6;;;
Moulay;6;;;
Mowlid;6;;;
Mudasir;6;;;
Mukhtaar;6;;;
Muqtar;6;;;
Mykhaylo;6;;;
Myytti;6;;;
Naattan;6;;;
Nabaz;6;;;
Naeem;6;;;
Nart;6;;;
Nedal;6;;;
Nevin;6;;;
Nicki;6;;;
Nicolaus;6;;;
Nico-Pekka;6;;;
Niiko;6;;;
Nik;6;;;
Nika;6;;;
Nikan;6;;;
Niko-Juhani;6;;;
Niko-Mikael;6;;;
Niko-Teemu;6;;;
Nil;6;;;
Nils-Christian;6;;;
Nils-Emil;6;;;
Nils-Åke;6;;;
Nooah;6;;;
Noora;6;;;
Nori;6;;;
Nurettin;6;;;
Nuri;6;;;
Obed;6;;;
Obi;6;;;
Oguzhan;6;;;
Oisín;6;;;
Okko-Pekka;6;;;
Olai;6;;;
Olalekan;6;;;
Olli-Jaakko;6;;;
Olli-Sakari;6;;;
Olli-Tuomas;6;;;
Oluwaseun;6;;;
Omri;6;;;
Onni-Elias;6;;;
Onni-Ville;6;;;
Ontrei;6;;;
Ooke;6;;;
Oras;6;;;
Orges;6;;;
Osmi;6;;;
Otro;6;;;
Otto-Aleksi;6;;;
Ottu;6;;;
Oula-Antti;6;;;
Outa;6;;;
Ovidiu;6;;;
Pan;6;;;
Pasi-Jukka;6;;;
Pauli-Pekka;6;;;
Payam;6;;;
Payman;6;;;
Peiman;6;;;
Pekka-Eemeli;6;;;
Pekka-Veikko;6;;;
Pekki;6;;;
Pele;6;;;
Peppe;6;;;
Petri-Tapani;6;;;
Pham;6;;;
Pouta;6;;;
Prakash;6;;;
Pål;6;;;
Pär-Olof;6;;;
Quentin;6;;;
Rabi;6;;;
Rabih;6;;;
Rabin;6;;;
Radi;6;;;
Raheem;6;;;
Raif;6;;;
Railo;6;;;
Ralf-Erik;6;;;
Ramtin;6;;;
Rasheed;6;;;
Raune;6;;;
Rayyan;6;;;
Redon;6;;;
Reece;6;;;
Rehan;6;;;
Reipas;6;;;
Reis;6;;;
Rémy;6;;;
Rento;6;;;
Renzo;6;;;
Reyansh;6;;;
Rikhart;6;;;
Rikke;6;;;
Riku-Jussi;6;;;
Riku-Matias;6;;;
Riku-Oskari;6;;;
Riza;6;;;
Rober;6;;;
Roberth;6;;;
Rock;6;;;
Roderick;6;;;
Rohat;6;;;
Roj;6;;;
Ronie;6;;;
Ronin;6;;;
Ronn;6;;;
Roo;6;;;
Rostam;6;;;
Rovan;6;;;
Rubén;6;;;
Rubin;6;;;
Sadri;6;;;
Sager;6;;;
Sahel;6;;;
Sahir;6;;;
Saied;6;;;
Saifullah;6;;;
Samad;6;;;
Samae;6;;;
Samar;6;;;
Sameh;6;;;
Samil;6;;;
Sami-Tapio;6;;;
Samuil;6;;;
Sanad;6;;;
Sanel;6;;;
Sanfrid;6;;;
Santosh;6;;;
Saqib;6;;;
Sasan;6;;;
Sasu-Matti;6;;;
Sasu-Petteri;6;;;
Sauvo;6;;;
Seem;6;;;
Sercan;6;;;
Seri;6;;;
Severin;6;;;
Severus;6;;;
Shafici;6;;;
Shahriar;6;;;
Shahrokh;6;;;
Shai;6;;;
Shalom;6;;;
Shamil;6;;;
Sherzad;6;;;
Shiva;6;;;
Shpend;6;;;
Signar;6;;;
Simen;6;;;
Sipo;6;;;
Skyler;6;;;
Smail;6;;;
Sofia;6;;;
Son;6;;;
Sorri;6;;;
Sri;6;;;
Stan;6;;;
Star;6;;;
Stig-Björn;6;;;
Stig-Johan;6;;;
Stiven;6;;;
Sturle;6;;;
Suad;6;;;
Sudais;6;;;
Suheil;6;;;
Suleman;6;;;
Suleymaan;6;;;
Surya;6;;;
Suune;6;;;
Sven-Göran;6;;;
Svyatoslav;6;;;
Taif;6;;;
Tanveer;6;;;
Tari;6;;;
Teivo;6;;;
Tervo;6;;;
Tesfaye;6;;;
Than;6;;;
Theodoros;6;;;
Thierry;6;;;
Thilo;6;;;
Tiar;6;;;
Tiikka;6;;;
Tiit;6;;;
Timmie;6;;;
Timmo;6;;;
Timo-Antti;6;;;
Timo-Mikko;6;;;
Timotei;6;;;
Timppa;6;;;
Tolga;6;;;
Tomi-Kristian;6;;;
Tomi-Petri;6;;;
Tomi-Tapio;6;;;
Toni-Tapani;6;;;
Topia;6;;;
Toufik;6;;;
Turgay;6;;;
Turgut;6;;;
Tuuri;6;;;
Ty;6;;;
Ukko-Matti;6;;;
Uriel;6;;;
Valentine;6;;;
Valtu;6;;;
Vasil;6;;;
Vasko;6;;;
Veli-Sakari;6;;;
Venner;6;;;
Vento;6;;;
Vesa-Jussi;6;;;
Vesa-Markku;6;;;
Vesapekka;6;;;
Vesse;6;;;
Vigo;6;;;
Vilde;6;;;
Vile;6;;;
Vilias;6;;;
Vili-Santeri;6;;;
Vili-Waltteri;6;;;
Vilke;6;;;
Ville-Petri;6;;;
Ville-Santeri;6;;;
Ville-Vertti;6;;;
Vilpertti;6;;;
Vini;6;;;
Vinston;6;;;
Vittorio;6;;;
Vivek;6;;;
Vo;6;;;
Vuk;6;;;
Väinämö;6;;;
Väinö-Valtteri;6;;;
Warsame;6;;;
Wassim;6;;;
Weli;6;;;
Welmeri;6;;;
Wesa;6;;;
Wilbur;6;;;
Wilko;6;;;
Williams;6;;;
Willie;6;;;
Wissam;6;;;
Woitto;6;;;
Yaasiin;6;;;
Yadgar;6;;;
Yang;6;;;
Yashar;6;;;
Yasiin;6;;;
Yehia;6;;;
Yevhenii;6;;;
Yong;6;;;
Yotam;6;;;
Yrjö-Pekka;6;;;
Yukio;6;;;
Zac;6;;;
Zach;6;;;
Zagros;6;;;
Zaur;6;;;
Zayan;6;;;
Zbigniew;6;;;
Zeyad;6;;;
Zohaib;6;;;
Zubeir;6;;;
Önder;6;;;
Aaden;5;;;
Aadil;5;;;
Aadit;5;;;
Aamer;5;;;
Aariz;5;;;
Aayush;5;;;
Abdelhafid;5;;;
Abdiaziiz;5;;;
Abdifitah;5;;;
Abdikafi;5;;;
Abdikariin;5;;;
Abdinajib;5;;;
Abdirahiim;5;;;
Abdi-Rahman;5;;;
Abdirizaq;5;;;
Abdishakuur;5;;;
Abdo;5;;;
Abdu;5;;;
Abdula;5;;;
Abdulhadi;5;;;
Abdulkareem;5;;;
Abdurahim;5;;;
Abdurrahim;5;;;
Abhinav;5;;;
Abhishek;5;;;
Abid;5;;;
Abiodun;5;;;
Abubacarr;5;;;
Ace;5;;;
Achille;5;;;
Ada;5;;;
Adedayo;5;;;
Adedeji;5;;;
Adekunle;5;;;
Ademola;5;;;
Adeyemi;5;;;
Adnane;5;;;
Adyan;5;;;
Afonso;5;;;
Age;5;;;
Ahnaf;5;;;
Ain;5;;;
Aiub;5;;;
Akash;5;;;
Akbar;5;;;
Akeem;5;;;
Aki-Juhani;5;;;
Aku-Kalle;5;;;
Aku-Matias;5;;;
Aladin;5;;;
Aleksandrs;5;;;
Aleksi-Matias;5;;;
Alfa;5;;;
Alija;5;;;
Almer;5;;;
Almo;5;;;
Alo;5;;;
Alrik;5;;;
Amanullah;5;;;
Amedeo;5;;;
Amirhossein;5;;;
Andras;5;;;
Andrè;5;;;
Andrian;5;;;
Anir;5;;;
Anish;5;;;
Anna;5;;;
Anselmo;5;;;
Anssi-Jukka;5;;;
Antar;5;;;
Anthoni;5;;;
Antonino;5;;;
Antro;5;;;
Ants;5;;;
Antti-Johannes;5;;;
Antti-Kalle;5;;;
Anttimatti;5;;;
Antti-Tapani;5;;;
Anup;5;;;
Aous;5;;;
Arad;5;;;
Ardalan;5;;;
Argo;5;;;
Arianit;5;;;
Arie;5;;;
Ari-Jaakko;5;;;
Ari-Kalevi;5;;;
Ari-Markus;5;;;
Arish;5;;;
Arkady;5;;;
Arko;5;;;
Arnel;5;;;
Árpád;5;;;
Arshia;5;;;
Arska;5;;;
Arto-Matti;5;;;
Asadullah;5;;;
Ashok;5;;;
Ask;5;;;
Asko-Pekka;5;;;
Asmir;5;;;
Atif;5;;;
Atte-Eemeli;5;;;
Atto;5;;;
Auron;5;;;
Avar;5;;;
Avraham;5;;;
Awad;5;;;
Ayoob;5;;;
Ayyub;5;;;
Bahattin;5;;;
Bahoz;5;;;
Bakari;5;;;
Baraa;5;;;
Barnabas;5;;;
Basir;5;;;
Bedirhan;5;;;
Benaja;5;;;
Beniamin;5;;;
Benne;5;;;
Beppe;5;;;
Berndt-Johan;5;;;
Besar;5;;;
Besfort;5;;;
Besmir;5;;;
Bewar;5;;;
Bijan;5;;;
Bikash;5;;;
Binod;5;;;
Birol;5;;;
Bleon;5;;;
Blerton;5;;;
Bo-Christer;5;;;
Bo-Henrik;5;;;
Bowen;5;;;
Brent;5;;;
Bror-Åke;5;;;
Bryn;5;;;
Bünyamin;5;;;
Byron;5;;;
Caijus;5;;;
Caio;5;;;
Caj-Erik;5;;;
Caj-Olof;5;;;
Carl-Oskar;5;;;
Carl-Otto;5;;;
Carmelo;5;;;
Cash;5;;;
Cayden;5;;;
Çetin;5;;;
Charl;5;;;
Charly;5;;;
Cheikh;5;;;
Chibuike;5;;;
Chinedum;5;;;
Chol;5;;;
Choman;5;;;
Christiano;5;;;
Chun;5;;;
Cimi;5;;;
Clark;5;;;
Clas-Henrik;5;;;
Clas-Åke;5;;;
Clayton;5;;;
Coby;5;;;
Colt;5;;;
Colton;5;;;
Constantinos;5;;;
Cristopher;5;;;
Cuong;5;;;
Dahen;5;;;
Dalmar;5;;;
Dalton;5;;;
Danijel;5;;;
Dariel;5;;;
Dat;5;;;
Derick;5;;;
Devansh;5;;;
Diamant;5;;;
Dieter;5;;;
Diler;5;;;
Dimitrij;5;;;
Dinesh;5;;;
Dio;5;;;
Doan;5;;;
Dony;5;;;
Dragan;5;;;
Dustin;5;;;
Dzenan;5;;;
Dzevad;5;;;
Edil;5;;;
Edo;5;;;
Eduart;5;;;
Eedis;5;;;
Eero-Oskari;5;;;
Eetu-Eemeli;5;;;
Eetu-Elmeri;5;;;
Eetu-Matias;5;;;
Eetu-Mikael;5;;;
Eetu-Valtteri;5;;;
Eiden;5;;;
Eino-Olli;5;;;
Eino-Ville;5;;;
Eke;5;;;
Elad;5;;;
Elham;5;;;
Eliahu;5;;;
Eljan;5;;;
Elsayed;5;;;
Emanuele;5;;;
Endel;5;;;
Ender;5;;;
Endi;5;;;
Enea;5;;;
Enssi;5;;;
Enzio;5;;;
Eran;5;;;
Erez;5;;;
Ergo;5;;;
Erkki-Sakari;5;;;
Erni;5;;;
Erto;5;;;
Esa-Juhani;5;;;
Esa-Veli;5;;;
Esko-Pekka;5;;;
Everett;5;;;
Eyob;5;;;
Eyüp;5;;;
Faarah;5;;;
Fabrizio;5;;;
Fady;5;;;
Fallou;5;;;
Farbod;5;;;
Femi;5;;;
Feng;5;;;
Fethi;5;;;
Filippos;5;;;
Flego;5;;;
Fortune;5;;;
Francois;5;;;
Franklyn;5;;;
Frans-Eemil;5;;;
Frans-Oscar;5;;;
Frederic;5;;;
Frejvid;5;;;
Gadi;5;;;
Gagan;5;;;
Gal;5;;;
Ganesh;5;;;
Gard;5;;;
Garth;5;;;
Gaston;5;;;
Gautam;5;;;
Genc;5;;;
Gent;5;;;
Geo;5;;;
Gergely;5;;;
Ghali;5;;;
Gilberto;5;;;
Giorgi;5;;;
Giorgio;5;;;
Godfrey;5;;;
Godwin;5;;;
Grayson;5;;;
Gui;5;;;
Gyula;5;;;
Habibullah;5;;;
Haim;5;;;
Hajrudin;5;;;
Halim;5;;;
Hannu-Matias;5;;;
Hans-Christer;5;;;
Hans-Jürgen;5;;;
Hans-Ole;5;;;
Harel;5;;;
Harith;5;;;
Harpreet;5;;;
Harri-Juhani;5;;;
Harry-Pekka;5;;;
Hartte;5;;;
Haru;5;;;
Hashir;5;;;
Hasim;5;;;
Hatim;5;;;
Haukar;5;;;
Hemin;5;;;
Henrick;5;;;
Hentry;5;;;
Hewa;5;;;
Hille;5;;;
Hiro;5;;;
Hoa;5;;;
Hook;5;;;
Hosni;5;;;
Hossain;5;;;
Howard;5;;;
Hubertus;5;;;
Hudeifa;5;;;
Hunor;5;;;
Huseen;5;;;
Håkon;5;;;
Ibrahima;5;;;
Idor;5;;;
Idrees;5;;;
Idriss;5;;;
Ilarion;5;;;
Illia;5;;;
Ilmi;5;;;
Ilves;5;;;
Imed;5;;;
Ira;5;;;
Ishaaq;5;;;
Ismaan;5;;;
Isman;5;;;
Isuf;5;;;
Iwan;5;;;
Iyed;5;;;
Izzet;5;;;
Jaad;5;;;
Jaakoppi;5;;;
Jacopo;5;;;
Jadon;5;;;
Jahja;5;;;
Jahvetti;5;;;
Jai;5;;;
Jaiden;5;;;
Jairi;5;;;
Jami-Pekka;5;;;
Jammi;5;;;
Jamppa;5;;;
Janar;5;;;
Janec;5;;;
Jan-Henry;5;;;
Jan-Matias;5;;;
Janne-Antti;5;;;
Janne-Petri;5;;;
Jan-Oskar;5;;;
Jan-Petri;5;;;
Jari-Marko;5;;;
Jarno-Juhani;5;;;
Jaroslaw;5;;;
Jean-Claude;5;;;
Jean-Michel;5;;;
Jed;5;;;
Jeetu;5;;;
Jekki;5;;;
Jens-Erik;5;;;
Jenson;5;;;
Jered;5;;;
Jérémie;5;;;
Jere-Santeri;5;;;
Jerreh;5;;;
Jeter;5;;;
Joaquim;5;;;
Jonathon;5;;;
Jonel;5;;;
Jon-Henrik;5;;;
Joni-Jukka;5;;;
Jonimatti;5;;;
Joni-Santeri;5;;;
Jonn;5;;;
Joon;5;;;
Joona-Kristian;5;;;
Jooni;5;;;
Joram;5;;;
Jovnna;5;;;
Juha-Erik;5;;;
Juha-Kalle;5;;;
Juho-Lauri;5;;;
Juho-Otto;5;;;
Juke;5;;;
Jukka-Joonas;5;;;
Jukkamatti;5;;;
Julia;5;;;
Junus;5;;;
Jussi-Mikael;5;;;
Jussi-Oskari;5;;;
Jussi-Tapani;5;;;
Juuso-Valtteri;5;;;
Jyrki-Petteri;5;;;
Jöns;5;;;
Kaaro;5;;;
Kader;5;;;
Kai-Jukka;5;;;
Kai-Peter;5;;;
Kaj-Anders;5;;;
Kaj-Christer;5;;;
Kaj-Eric;5;;;
Kaj-Kristian;5;;;
Kaj-Peter;5;;;
Kallas;5;;;
Kalle-Erik;5;;;
Kalle-Hermanni;5;;;
Kalle-Kustaa;5;;;
Kalle-Samuli;5;;;
Kalle-Tapani;5;;;
Kam;5;;;
Kari-Antero;5;;;
Kari-Heikki;5;;;
Kari-Kristian;5;;;
Karl-Fredrik;5;;;
Karli;5;;;
Karl-Wilhelm;5;;;
Karpo;5;;;
Kasem;5;;;
Kastor;5;;;
Kauro;5;;;
Kayan;5;;;
Kent-Johan;5;;;
Kettil;5;;;
Keven;5;;;
Keyse;5;;;
Keyvan;5;;;
Khalifa;5;;;
Kiaan;5;;;
Killian;5;;;
Kimmo-Juhani;5;;;
Kimmo-Pekka;5;;;
Kinan;5;;;
Kira;5;;;
Kirk;5;;;
Kjell-Johan;5;;;
Klaus-Peter;5;;;
Kostiantyn;5;;;
Kourosh;5;;;
Krenar;5;;;
Kristijan;5;;;
Kristóf;5;;;
Kwaku;5;;;
Kwan;5;;;
Ky;5;;;
Kyan;5;;;
Lachlan;5;;;
Lang;5;;;
Lari-Antti;5;;;
Lari-Mikko;5;;;
Laripekka;5;;;
Lars-Gustav;5;;;
Las;5;;;
Laurens;5;;;
Lauri-Heikki;5;;;
Lauri-Jaakko;5;;;
Lauri-Johannes;5;;;
Lauripekka;5;;;
Lauri-Ville;5;;;
Lawin;5;;;
Leri;5;;;
Levan;5;;;
Lewi;5;;;
Li;5;;;
Lincoln;5;;;
Linh;5;;;
Loran;5;;;
Lucky;5;;;
M.;5;;;
Maamar;5;;;
Maarten;5;;;
Mads;5;;;
Magan;5;;;
Magdy;5;;;
Maged;5;;;
Magne;5;;;
Mahamad;5;;;
Mahammad;5;;;
Mahin;5;;;
Mahmod;5;;;
Maitham;5;;;
Man;5;;;
Manu-Pekka;5;;;
Marko-Kristian;5;;;
Maro;5;;;
Marouan;5;;;
Marti;5;;;
Martti-Pekka;5;;;
Maruan;5;;;
Matéo;5;;;
Mathéo;5;;;
Mathis;5;;;
Matti-Olavi;5;;;
Maverick;5;;;
Maximiliano;5;;;
Máximo;5;;;
Maximos;5;;;
Maxmilian;5;;;
Mazhar;5;;;
MD;5;;;
Mehmed;5;;;
Meir;5;;;
Memet;5;;;
Memo;5;;;
Mensur;5;;;
Mesbah;5;;;
Micki;5;;;
Mielo;5;;;
Mietti;5;;;
Miha;5;;;
Miico;5;;;
Miikka-Aleksi;5;;;
Miikko;5;;;
Miitrei;5;;;
Miitro;5;;;
Mikaeli;5;;;
Mikko-Ilmari;5;;;
Mikko-Johannes;5;;;
Mikko-Sakari;5;;;
Mikko-Veli;5;;;
Mikla;5;;;
Miklós;5;;;
Milen;5;;;
Mircea;5;;;
Mirhat;5;;;
Miró;5;;;
Mohaimen;5;;;
Mohamoud;5;;;
Mohd;5;;;
Mohsin;5;;;
Mon;5;;;
Monty;5;;;
Moshe;5;;;
Muadh;5;;;
Mudassar;5;;;
Muhudiin;5;;;
Musaab;5;;;
Musamil;5;;;
Muusa;5;;;
Muzamil;5;;;
Myles;5;;;
Märt;5;;;
Nabin;5;;;
Naji;5;;;
Narek;5;;;
Naseer;5;;;
Nasri;5;;;
Nassir;5;;;
Natthaphon;5;;;
Nay;5;;;
Neel;5;;;
Neero;5;;;
Nehemia;5;;;
Nels;5;;;
Neville;5;;;
Nezir;5;;;
Nghia;5;;;
Ngo;5;;;
Niaz;5;;;
Nihal;5;;;
Niillas;5;;;
Niio;5;;;
Nikanor;5;;;
Niko-Erik;5;;;
Niko-Jussi;5;;;
Niko-Santeri;5;;;
Niko-Tapio;5;;;
Niko-Valtteri;5;;;
Niku-Petteri;5;;;
Niky;5;;;
Nilas;5;;;
Nnamdi;5;;;
Noman;5;;;
Nor;5;;;
Nouh;5;;;
Numan;5;;;
Nyyti;5;;;
Oday;5;;;
Odert;5;;;
Ofek;5;;;
Ognjen;5;;;
Olakunle;5;;;
Olev;5;;;
Olli-Aleksi;5;;;
Olli-Valtteri;5;;;
Olmo;5;;;
Olufemi;5;;;
Onni-Eemil;5;;;
Onni-Hermanni;5;;;
Onnipekka;5;;;
Onni-Veikko;5;;;
Or;5;;;
Orestis;5;;;
Osei;5;;;
Oso;5;;;
Osse;5;;;
Ossi-Matti;5;;;
Osvaldo;5;;;
Otso-Pekka;5;;;
Otto-Matti;5;;;
Oulas;5;;;
Ousainou;5;;;
Owais;5;;;
Paavo-Matti;5;;;
Paavo-Pekka;5;;;
Paco;5;;;
Pak;5;;;
Palle;5;;;
Panajotis;5;;;
Parham;5;;;
Pasi-Juhani;5;;;
Pasi-Markus;5;;;
Pasi-Veikko;5;;;
Pawan;5;;;
Peeta;5;;;
Peetus;5;;;
Pekka-Matti;5;;;
Pekka-Tapio;5;;;
Peng;5;;;
Pentti-Juhani;5;;;
Peo;5;;;
Pera;5;;;
Per-Mikael;5;;;
Petri-Markus;5;;;
Piera;5;;;
Pierce;5;;;
Pieter;5;;;
Poika;5;;;
Pouria;5;;;
Poyraz;5;;;
Pravin;5;;;
Predrag;5;;;
Qaasim;5;;;
Qais;5;;;
Qusai;5;;;
Qusay;5;;;
Radomir;5;;;
Radwan;5;;;
Rafail;5;;;
Rafat;5;;;
Rafe;5;;;
Raffaello;5;;;
Rahand;5;;;
Rahel;5;;;
Rahmat;5;;;
Raiku;5;;;
Raiyan;5;;;
Rajiv;5;;;
Raku;5;;;
Rami-Matti;5;;;
Ramo;5;;;
Rasa;5;;;
Ravil;5;;;
Rawad;5;;;
Reagan;5;;;
Reco;5;;;
Reettu;5;;;
Reginald;5;;;
Resat;5;;;
Richardo;5;;;
Richmond;5;;;
Riemu;5;;;
Rifat;5;;;
Rihard;5;;;
Riku-Juhani;5;;;
Riku-Mikko;5;;;
Rishi;5;;;
Risse;5;;;
Risto-Juhani;5;;;
Rizvan;5;;;
Rizwan;5;;;
Rogert;5;;;
Roméo;5;;;
Roni-Mikael;5;;;
Roni-Pekka;5;;;
Ronit;5;;;
Roope-Rasmus;5;;;
Rori;5;;;
Rossi;5;;;
Rrahim;5;;;
Rudolph;5;;;
Ruuti;5;;;
Saacid;5;;;
Sa'ad;5;;;
Saamo;5;;;
Saihou;5;;;
Saku-Mikko;5;;;
Salad;5;;;
Salama;5;;;
Saleban;5;;;
Samiel;5;;;
Sami-Henrik;5;;;
Sami-Jaakko;5;;;
Sami-Sebastian;5;;;
Sami-Tapani;5;;;
Sami-Veikko;5;;;
Sammi;5;;;
Samu-Matti;5;;;
Sanjeev;5;;;
Santtu-Petteri;5;;;
Sarbast;5;;;
Sarkaut;5;;;
Sattar;5;;;
Séan;5;;;
Sebastiano;5;;;
Seedy;5;;;
Sehmus;5;;;
Seikko;5;;;
Selçuk;5;;;
Selmi;5;;;
Semjon;5;;;
Sepi;5;;;
Setri;5;;;
Sever;5;;;
Sezgin;5;;;
Shaafici;5;;;
Shaban;5;;;
Shahar;5;;;
Shaip;5;;;
Shams;5;;;
Shan;5;;;
Shannon;5;;;
Sherko;5;;;
Shimon;5;;;
Shlomo;5;;;
Shoaib;5;;;
Shpetim;5;;;
Siddharth;5;;;
Silmu;5;;;
Simo-Sakari;5;;;
Simo-Ville;5;;;
Siraj;5;;;
Siro;5;;;
Sisu-Petteri;5;;;
Siu;5;;;
Sivan;5;;;
Sivert;5;;;
Slim;5;;;
Sobhan;5;;;
Spiridon;5;;;
Spiros;5;;;
Stelios;5;;;
Stewart;5;;;
Stig-Henrik;5;;;
Suheb;5;;;
Sujan;5;;;
Sulejman;5;;;
Suliman;5;;;
Susi;5;;;
Svein;5;;;
Sviatoslav;5;;;
Sylejman;5;;;
Sysi;5;;;
Ta;5;;;
Tahar;5;;;
Tahmid;5;;;
Tahsin;5;;;
Taiga;5;;;
Tal;5;;;
Talib;5;;;
Tawan;5;;;
Tayyab;5;;;
Teddie;5;;;
Teemu-Eemeli;5;;;
Teemu-Oskari;5;;;
Teemu-Santeri;5;;;
Teemu-Tapani;5;;;
Teho;5;;;
Teini;5;;;
Tepi;5;;;
Tero-Antti;5;;;
Tero-Heikki;5;;;
Tero-Juhani;5;;;
Tero-Markus;5;;;
Tero-Petri;5;;;
Terri;5;;;
Thaer;5;;;
Thom;5;;;
Tiam;5;;;
Timo-Markus;5;;;
Timo-Olli;5;;;
Timopekka;5;;;
Tintti;5;;;
Tobi;5;;;
Toivo-Olavi;5;;;
Toivo-Pekka;5;;;
Tom-Christian;5;;;
Tome;5;;;
Tomi-Heikki;5;;;
Tomi-Jukka;5;;;
Tomislav;5;;;
Tommi-Tapio;5;;;
Toni-Erik;5;;;
Tõnis;5;;;
Topi-Antti;5;;;
Topi-Oskari;5;;;
Topi-Valtteri;5;;;
Tor-Gunnar;5;;;
Trey;5;;;
Trim;5;;;
Truls;5;;;
Tuna;5;;;
Tunna;5;;;
Tuomas-Petteri;5;;;
Turja;5;;;
Tuuka;5;;;
Tuukka-Matias;5;;;
Tuukka-Pekka;5;;;
Uday;5;;;
Uffe;5;;;
Ui;5;;;
Ukko-Veikko;5;;;
Ulf-Johan;5;;;
Umair;5;;;
Umed;5;;;
Unai;5;;;
Urmo;5;;;
Urs;5;;;
Usaama;5;;;
Usva;5;;;
Utti;5;;;
Uuri;5;;;
Uyi;5;;;
Vahur;5;;;
Valdet;5;;;
Valerio;5;;;
Valtari;5;;;
Vante;5;;;
Vasco;5;;;
Vasile;5;;;
Vedad;5;;;
Veera;5;;;
Veeti-Waltteri;5;;;
Veikka-Pekka;5;;;
Veikko-Pekka;5;;;
Velho;5;;;
Veli-Juha;5;;;
Veli-Viljami;5;;;
Veljo;5;;;
Venno;5;;;
Verno;5;;;
Vernon;5;;;
Vesku;5;;;
Veysel;5;;;
Veysi;5;;;
Vicktor;5;;;
Viku;5;;;
Vilho-Valtteri;5;;;
Viljar;5;;;
Vilkka;5;;;
Villem;5;;;
Ville-Paavo;5;;;
Ville-Väinö;5;;;
Vilmos;5;;;
Vilson;5;;;
Vimme;5;;;
Vinny;5;;;
Vinod;5;;;
Väinö-Viljami;5;;;
Wahab;5;;;
Waqar;5;;;
Waseem;5;;;
Wenzel;5;;;
Wille-Veikko;5;;;
Xhafer;5;;;
Y;5;;;
Yad;5;;;
Yakov;5;;;
Yanis;5;;;
Yari;5;;;
Yaron;5;;;
Yaw;5;;;
Yehonatan;5;;;
Yi;5;;;
Ying;5;;;
Yiu;5;;;
Yoda;5;;;
Yones;5;;;
Yosuf;5;;;
Younas;5;;;
Yücel;5;;;
Zafar;5;;;
Zaher;5;;;
Zan;5;;;
Zheng;5;;;
Zhi;5;;;
Zidan;5;;;
Zimi;5;;;
Ziya;5;;;
Zlatan;5;;;
Zlatko;5;;;
Ämir;5;;;
Änäs;5;;;